Alteração do numero do telemóvel,"Solicitei pelo APOIOACLIENTES ACTIVOBANK a alteração do número do telemóvel para que possa acessar a conta pelo aplicativo. já não tenho o numero anteriormente cadastrado e não tenho como comparecer ao banco, pois estou a residir no Brasil"
Transferência não entregue,"Quer dizer que, eu identifico um contato na minha lista de contatos, ele é um contato MBWAY, faço- lhe a transferência, o número associado é do meu contato e está correto ? aparece que ele é um contato MBWAY para mim, mas a transferência cai em uma conta desconhecida que o banco diz ser do proprietário anterior do número de telefone... e O Banco não SE RESPONSABILIZA. Vamos a tribunal por causa de 72??"
Fraude compras indevidas paypal activo,"Em 22.11.2019 tive minha conta clonada onde efetuaram varias compras no valor total de 990 euros pelo paypal andipinto199. Não tenho paypal nem meus dados inseridos nesse assunto. Fiquei sem pagar minha renda e estou no aguardo da devolução desse valor na minha conta. O prazo informado pelo Banco activo é de 30 dias a 6 meses. Ja fiz queixa no banco de portugal e na PSP e até agora não devolveram meu dinheiro!!! Estou completamente desesperada pois não tenho como manter a mim e a minha filha e esse dinheiro é de muita luta e trabalho! Tambem tive meu cartao de credito clonado no valor de 69,90 euros. Estou a espera da devolução com urgência"
Banco censura transferências para a coinbase,"O ActivoBank está agora a recusar realizar transferências via SEPA para a Coinbase. Que considera a entidade beneficiária (Coinbase Payments Ltd.) como ""sendo suspeita de branqueamento de capitais e/ou terrorismo, e como tal a minha operação teria que ser bloqueada"". Recordo que a entidade em questão corresponde a uma corretora de criptmoedas legalizada na União Europeia incluindo Portugal e reforço que tanto as Bitcoins como as criptomoedas, são legais como confirmado pelo BCE e pelo Banco de Portugal. Acho muito entranho alegarem como motivo para a não aprovação da transferência o branqueamento de capital quando é conhecido a pessoa que está a enviar assim como a entidade que está a receber e o montante envolvido. Mais estranho tratando-se de duas entidades bancárias (ActivoBank e o LHV Pank) regulamentadas e fiscalizadas pelo BCE/União Europeia."
Reembolso retido,"Após ter efectuado uma compra on-line e a mesma ter sido cancelada, vejo-me no meio de uma encruzilhada no qual o vendedor me diz que o reembolso foi feito e o banco me diz que não foi feito e ambos me dizem que tenho que falar com a outra entidade. Tenho um comprovativo do vendedor que indica que a transferência foi efectuada, no entanto, o banco alega que não tem qualquer informação da mesma. Será possível que o dinheiro tenha desaparecido? Estou sem saída, uma vez que ambas as entidades se recusam a assumir a responsabilidade do erro ou engano. Agradeço ajuda na resolução deste problema."
Pagamento cartão de crédito,"No mês de Janeiro de 2020 tive que pagar uma multa de 15? no cartão de crédito pois o banco quis debitar 1,37? no meu cartão e não tinha limite, então depois foi debitado os dois valores da minha conta (1,37? + 15? ). O banco me explicou que era cobrado a multa por nao ter limite no cartão. Para evitar que fosse cobrado outra multa esse mês, entrei em contacto com o suporte para fazer um pagamentos parcial do cartão de crédito para assim liberar limites para as taxas, mas fui informado que não posso realizar o pagamento no último dia do mês e que assim, mas uma vez vou ter de pagar uma multa de 15? por causa de alguns cêntimos."
Pedido de crédito,"No dia 30/07/2019 fiz um pedido de crédito pela aplicação (18773656). Como havia um erro com meu IR o pedido não foi aceito e tive que ir pessoalmente a agencia do Amoreiras. Perdi meu horário de almoço e fiquei na fila por quase uma hora. O gerente atualizou meu cadastro, e fez outro pedido de crédito, mas me informou que seria melhor voltar tambem com um comprovativo de morada atualizado. Então novamente no dia 10/08/2019 fui ao sábado na agencia do Saldanha, onde também fiquei quase uma hora na espera. Atualizei meu cadastro e a atendente fez outro pedido de credito e me disse que me responderia hoje. Hoje entrei em contacto com o Activo Bank que me informou que NÃO HÁ NENHUM pedido de crédito em meu nome. Na minha aplicação ainda aparece o primeiro como ""em análise"" e por esse motivo não consigo solcitar outro, agora já com os dados atualizados. Agora me pergunto se eu fiz papel de idiota perdendo almoço e minha manhã de sabado na fila do banco, pois os atendentes disseram que fizeram o pedido, mas não fizeram. Quem me atendeu por telefone disse que nada podia fazer, pra eu aguardar contato da área comercial. Bom, se pessoalmente eles não conseguem imagina por telefone."
Saldo refém,"Venho, por este meio, apresentar queixa sobre o ActivoBank que não me explica porque é que o meu cartão está ""preso"". Não consigo sequer fazer uma encomenda na UberEats - disseram-me que não podia fazer nenhumas transacções online, no entanto, consegui enviar 10? à minha irmã (que vive em AVEIRO) para ela poder encomendar-me o jantar de hoje, uma vez que não há nada aberto para fazer compras a esta hora, e em especial, porque estou em isolamento e a trabalhar a partir de casa há cerca de 18 de Março. Há mais de uma semana que me andam a enrolar com desculpas, e até agora nada é feito para que a minha conta volte ao normal. Fiz duas chamadas hoje, com a mesma pessoa, no início disse-me que podia fazer a encomenda sem problema nenhuma. E na segunda chamada disse-me que o meu cartão está a aparecer como fraude? e que tinha de cancelar o cartão e esperar 5 a 7 dias úteis por um novo - bem que morro de fome. Não entendo esta cena da fraude, porque eu não comuniquei fraude nenhuma. ESCLAREÇAM-ME DEVIDAMENTE! Já contactei 5 vezes o banco por causa disto e é sempre uma desculpa diferente... estou farta. Farta e arrependida de ter mudado de banco."
Espera de atendimento,"Bom dia, Estive agora a espera de ser atendida em uma agencia do banco no saldanha por 2 horas!! Como nao podia mais ficar a espera, tive que deixar de resolver o que pretendia. Isso é uma falta de respeito com os clientes do banco!! Se o volume de atendimentos aumentou, seria importante encontrarem uma solucao. Sobrecarregam o pessoal que la trabalha e os clientes sao obrigados a ficar a espera ou desistirem. Péssimo atendimento!"
Cartão de crédito,"Mais uma vez o Activobank está a tirar-me dinheiro, isto é todos os meses, apesar de eu ter pago na totalidade o meu cartão de crédito e o ter fechado, dizem que ultrapassei o limite quando paguei na totalidade. Telefonei várias vezes este mês de Abril para que descontassem o cartão e eu não o utilizei, agora acontece que me estão a descontar novamente 15,60 euros por ter excedido o limite, isto é uma falta de respeito já que pedi por telefone que o cartão fosse anulado já que paguei a sua totalidade, confirmaram-me que seria anulado mas que tinha de ir a uma loja para que me dessem o papel já que só este mês paguei o meu cartão e não o utilizei nem o excedi em momento algum. Já chega, por favor."
Impossivel fechar conta bancária após entregar uma carta com tudo o preciso,"Após a minha primeira reclamação por escrito através deste portal ao Activobank Portugal, esta entidade entra em contacto comigo e fornece-me o endereço Av Dr Mario Soares Tagus Park Edif 9 Piso 0  2744 005 Porto Salvo para enviar uma carta para encerrar minha conta bancaria e a conta de meu namorado também. As cartas foram entregadas em 08/10/2020 e nossas contas bancárias ainda están abertas. Enviei um email para o serviço de apoio ao cliente do ActivoBank e eles não respondem. Hoje liguei duas vezes para o serviço de atendimento ao cliente e eles me informam que a conta ainda está aberta e que aguardo ser contatado (esperei 10 dias e ninguém me liga), por isso faço esta reclamação porque ninguém entra em contato e eu segui o correto procedimento oficial e legal e a conta permanece aberta. Estou desesperado, espero que esta reclamação sirva de aviso a outros clientes para que saibam que não é fácil fechar uma conta nesta entidade. Se não for resolvido ou me ligarem na próxima semana, vou registrar uma reclamação na polícia e no atendimento ao consumidor. Obrigada."
Cancelamento de conta activobank,"Eu imploro! Por favor Activo, efetuem o cancelamento de minha conta! Eu abri a reclamação por esse mesmo canal de código 58486421. Essa jornada de cancelamento começou em contato pelo apoio ao cliente via e-mail no dia 23/03/2021, depois de diversos contatos só tive atenção depois de me comunicar por aqui... Enfim depois de muito tempo, chegamos a um acordo e me foi solicitado o preenchimento de uma minuta de cancelamento, autenticação e envio via e-mail, isso foi feito dia 25/04, porém depois da resposta do que eu deveria fazer, o activo deu como concluído aqui no site... Em fim, dia 25/04 enviei o documento preenchido e autenticado, informei via e-mail no apoio ao cliente que não foi respondido.. dias depois enviei outro e-mail perguntando sobre o status do cancelamento e se receberia algum documento comprovando essa ação... Por fim, vim na reclamação e adicionei um comentário... Sem sucesso até hoje.... Por fim, por favor ActivoBank, eu imploro antes de procurar outros meios legais, que me seja respondido sobre o cancelamento de minha conta e solicito um documento comprovando o mesmo, pelo amor de Deus, eu preciso fazer isso com urgência estou desde março tentando..."
Levantamento ppr covid19 dec lei 7/2020,"Solicitei o levantamento do PPR nos termos do DEC LEI 7/2020, em Abril, já procedi com o envio de toda a documentação solicitada e até ao momento não procederam com o levantamento do meu PPR. Ligo para o banco e informam que vão transmitir a reclamação ao responsável/Gestor, sendo certo que até hoje, além de não ser levantado o meu PPR como solicitado no mês de ABRIL nem no mês de MAIO, fico a pensar como irá ser nos próximos meses, nos quais pretendo efetuar o mesmo pedido."
Alteração na conta,"Impressionante, quase 90 dias que solicitei a inclusão de um titular em minha conta e até agora o banco não teve 1% de eficiência. No dia 09 de Agosto de 2018 solicitei a inclusão de um titular junto a minha conta, o banco me deu o prazo de até 30 dias para resolver a questão, porém que um prazo normal seria de uma semana. Todos os dias tenho entrado em contato com o Activobank para obter informações, porém nunca me dão nenhuma informação, nem posição sobre o assunto. Mando diversas mensagem e nada se resolve e nem se preocupam com a questão, pois não obtive nenhum retorno. Hoje 10 de Setembro de 2018 não tive nenhum contacto, o prazo já foi ultrapassado. O banco perdeu a credibilidade para mim. Não indico, sem contar que desde a abertura, tendo ordenado no banco, nunca me informaram que eu poderia requisitar a possível avaliação de um MACbook, um Iphone, nem nada, não informações guardadas. Então irei retirar meu ordenado, irei para um banco que resolva minhas questões e que seja mais claro com o comprometimento ao cliente. Hoje 12/09 mais contactos via e-mail, via telemóvel, via facebook, fui ao balcão de atendimento. Uma Senhora chamada Andrea ficou de me retornar com um ponto de situação e até o momento nada."
Foi retirado cerca 240 euros da minha conta,"Para meu grande espanto hoje quando fui a aplicação do ActivoBank notei que teria sido retirado cerca de 240 euros da minha conta , ainda em choque foi verificar os movimentos de conta. Fiz contas do dinheiro que recebi (ordenado) e gastos que fiz. Os 240 euros desapareceram sem rasto."
Débitos directos,"No passado dia 02DEZ2020 acordei telefonicamente com a Galp a subscrição de um contrato de fornecimento de electricidade. Por existência de discrepâncias entre o acordado telefonicamente e o contrato escrito enviado, o contrato nunca foi assinado, bem como a respectiva autorização para o débito directo em conta das facturas resultantes deste contrato. Apesar disso, a Galp enviou para o Banco Activobank uma autorização de débito em conta (ADC) sem que a mesma tenha sido autorizada ou assinada por mim. Venho reclamar do Banco Activobank pelo facto de ter activado uma ADC sem verificar a existência e a conformidade da assinatura do titular da conta, condição obrigatória (penso eu) para a sua aceitação e activação."
Falta de respeito,"Estive esperando por atendimento por 2:30 hrs em pé e por falta de um documento não quiseram abrir a conta. Até aí tudo bem, mas sai do banco, fui até uma copiadora e imprimi o documento faltante e quando voltei era 20:00 em ponto e por esta razão eu não seria atendido e nem ao menos quiseram me dar a informação se o documento em questão valeria para outra tentativa ou não. Simplesmente antes de abrir a conta já percebi a falta de cuidado com o cliente... prefiro não colocar o dinheiro da minha startup em um banco assim. Ainda bem que existem varios outros..."
Conta ordenado,"Desde o final de Setembro que enviei os documentos solicitados para que a minha conta fosse considerada conta ordenado. Segundo fui informado pelo Apoio ao Cliente a conta é é considerada como tal, no entanto o avanço monetario de acordo com os meus ultimos dois vencimentos não aparecem visivel na conta. Ja reclamei por diversas vezes onde me disseram sempre que o assunto iria ser resolvido e iria ser contactado a informar me do mesmo. Ja tive 3 depositos do vencimento e tudo continua na mesma."
Voucher sobre estadia nos hotéis Pestana,"Durante a campanha de angariação de novos cliente de 2020, o ActivoBank anunciava que oferecia um voucher a todos os novos clientes que abrissem uma conta ordenado, cujo ordenado líquido fosse superior a 1500?. Ora como já era cliente e a informação veinculada na altura me deixou dúvidas, contactei o apoio ao cliente e o que me foi dito foi o que davam a entender no anúncio mas sem a certeza absoluta (aliás daí o meu contacto) em que clientes já existientes que estivessem dentro das mesmas condições iriam também receber a oferta. Acontece que, como nunca mais recebi, liguei para o apoio ao cliente e para meu espanto agora dizem que afinal era só para novos clientes, que se haviam enganado."
Demora analise de fraude e reembolso,"Entrei em contato na terça-feira (13), para informar ao banco que ao acessar minha conta eu dei conta que havia todo meu dinheiro sumido da conta. O atendente fez o cancelamento do meu cartão e já fez pedido de um novo, mas, me foi informado que a análise e o extorno do valor roubado seria em até 6 meses. Isso é um absurdo essa demora tão longa, e sendo que nos tempos atuais esse dinheiro está me fazendo falta. Eu tenho contas que serão debitadas e não haverá saldo em conta. Falta de respeito com os clientes na atual situação."
Publicidade enganosa/ 2º titular,"Eu abri conta no ActivoBank baseada em pressuposto errados que me foram dados pelo Apoio ao Cliente. Estava à procura de um banco com boas condições para a abertura de uma conta corrente. A minha única preocupação era a adição do 2º titular: eu vivo em Lisboa e o 2º titular no Algarve (região em que não há neste momento nenhum Ponto Activo do ActivoBank). Liguei para o número de Apoio ao Cliente para me informar sobre as possibilidades, onde me garantiram que era possível fazer tudo online, que não tinha problema nenhum, ""era muito simples"". Que devia proceder à abertura da conta pela aplicação, e que após a conta estar activa podia então adicionar o segundo titular na mesma aplicação. Contudo, após ter criado e activado a conta, fui informada que para adicionar o 2º titutar, teríamos os dois de nos dirigir a um Ponto Activo ao mesmo tempo. Perguntamos ainda a possibilidade de irmos a Pontos Activos diferentes, ou ao mesmo em dias diferentes (como é possível em praticamente todos os bancos) e nem isso é possível. Ainda nos deslocamos a um balcão do Millennium BCP (ponto de referência no Algarve) para tentar resolver a situação, e disseram que tínhamos de tratar do assunto primeiro num ponto do Activo Bank. Neste momento tenho a conta aberta e não faço ideia como vou fazer para juntar o 2º titular, porque ambos trabalhamos no horário ""convencional"", em regiões diferentes, e o 2º titular não se pode deslocar do Algarve. Apesar de perceber que esse possa ser o processo do banco, não posso deixar de me queixar porque, quer tenha sido por ignorância ou premeditação, foi publicidade enganosa: se eu soubesse desta condição não teria aberto conta neste banco."
Troca de pontos não cumprida,"No dia 24/Julho/2019 procedi à troca de pontos por um vale Decathlon no site do ActivoBank. É a 4ª vez que o faço, e é a 4ª vez que tenho problemas. Desta vez, já passou mais de 1 mês e continuo a aguardar sem que o ActivoBank dê qualquer tipo de satisfação. Mandei um e-mail para o apoio ao cliente e como apoio recebi uma resposta padrão a dizer que não me podem responder por esta via uma vez que só podem responder a assuntos genéricos. Perguntei como funciona, de forma genérica, a troca de pontos por vales mas nem resposta obtive. Das outras vezes sempre me foi dito que é um processo manual que envolve terceiras entidades e que pode demorar até um mês. Ora, desta vez nem essa desculpa serve já que mais de um mês já la vai... Estranhamente há outras entidades que em escassos minutos nos fazem chegar os ditos vales, mas pelos vistos, nesta instituição bancária a situação de emitir um vale já se arrasta há mais de 35 dias... Espero que agora não me dêem um vale já utilizado como da última vez..."
Alteração do spread contratado,"Verifiquei na aplicação uma alteração do Spread contratado e 1% para 2,25%, alterando em muito o valor da prestação, sem que eu tenha incumprido nenhum procedimento obrigatório com o banco, nem tão pouco sido informado dessa alteração. tenho contratado um spread de 1% durante os 1ºs 24 meses, e após esse prazo passará a 1,75% e não a 2,25%, como se encontra atualmente, que é apenas aplicado a quem incumpre o contrato, o que de todo não é o caso, pois não deixei de efetuar o pagamento da prestação e não anulei nenhum produto. Desloquei-me ao activobank das amoreiras há cerca de 1 semana, fiz a exposição por escrito e até ao momento nada me foi dito ou comunicado, nem alterado o spread. Contactei telefonicamente na sexta-feira dia 18, e foi-me dito que iam entrar em contacto, e até ao momento não o fizeram. Em nenhum dos contactos me informaram a razão da alteração do Spread, o que estranho, pois ao alterarem o mesmo, deveria essa informação constar do sistema por forma a ser possível perceber o motivo da alteração da mesma, e mesmo dar a conhecer ao cliente a razão. Estou preocupado pois dia 1 irá cair a prestação e até ao momento continuo com um valor elevado a pagamento. O crédito é por 40 anos e este agravamento implica um aumento de 26000?, no valor do crédito. Agradeço que se dignem a responder e ou informar o que está a acontecer com o meu crédito que até ao momento não obtive nada mais que silêncio, apesar das constantes tentativas de contacto."
Custos com adição de 2º titular - supostamente inexistentes,"Abri conta no AB do dia 3set2020, no dia 5set2020 desloquei-me por indicação do call center do AB ao balcão do Colombo para adicionar o 2º titular e, .... ao contrário do que o AB anuncia, que a adição do 2º titular no periodo de 15 dias após abertura de conta não tem custos, é FALSO pois ontem 29set2020 efetuou um débito de 7,5?+imposto pela adição do 2º titular. Conclusão, já contactei o call center e ... vamos analizar... analizar um erro que praticaram e que de acordo com o operador que atendeu tinha de facto os registos das minhas interações .... Conclusão, reclamo a reposição dos valores cobrados indevidamente!"
Envio do extrato,Boa noite no incio de cada mês o Activo Bank envia para os seus clientes o extrato detalhado dos movimentos da sua conta à ordem pelo home banking no meu caso no dia 1 de Julho em vez de enviarem o extrato detalhado relativamente ao mês anterior o mês de Junho enviaram sim o do mês de Maio hoje dia 2 de Maio liguei para a linha de apoio ao cliente do Activo Bank disseram me que a situação iria ser regularizada e que me contactavam e até agora nada fizeram!
Cartão fraudado,"Foram feitas várias transações indevidas do meu cartão de débito, liguei para o atendimento ao cliente, o atendente me disse ter bloqueado os cartões , 3 dias depois havia mais 2 transações e pra minha surpresa quando fui ao banco reclamar o cartão estava funcionando normalmente. Cancelado aquele cartão e feito um novo. Com apenas 1 semana de desbloqueio hoje houve outra transação, um levantamento  de ?20 do mesmo Atm  onde haviam feito com o primeiro cartão. O banco entra em análise e não devolve ou presta conta pelos euros que saem da conta. Pra ser atendido no banco pra resolver a situação são horas de espera."
Conta bloqueada,"Desde do dia 02/02/2021 tenho minha conta bloqueada com a mensagem indicado o motivo só bloqueio 602, não consigo efectuar transferências nem pagamento e muito menos levantar dinheiro no MB, já contactei o atendimento do banco é ainda não tive uma resposta e preciso utilizar o dinheiro que tenho em conta. Solicito uma resolução com urgência."
Penhora de dinheiro,"Boa tarde,uma vez que hoje ja enviei 2 e mails para a linha de apoio e nada respondem,pode ser que aqui respondam. Ontem enviei comprovativos,de que o dinheiro e de um apoio ,e hoje ainda nem uma resposta,estou a espera do meu dibheiro desde dia 30.... Pf resolvam a situação urgentemente...."
Abertura de conta,Estou tentando abrir uma conta com activo bank liguei para fazer uma marcação pois estamos com o covid -19 e marcaram para ir no dia 19 quando cheguei no banco que fica no centro comercial Vasco da gama fui mau atendido quando ligo para o mesmo falam que vai resolver que mais tarde vao me liga não se liga nem pra resolver
Burla,"Fui burlada hoje, através de uma compra feita na Amazon da Alemanha. Espero que o dinheiro retirado, seja debitado rapidamente. Como é possível serem usados os dados do meu cartão, sem o meu consentimento noutro país da europa, sem eu nunca os ter inserido de forma online. É indecente o que me aconteceu. Em termos de segurança o ActivoBank deixou muito a desejar."
Programa de pontos,"Boa tarde. É com profundo desagrado que hoje constatei que me são retirados pontos. Porquê? Raramente uso os pontos porque, pensava eu, estaria a acumular. Afinal assim não é. Ainda por cima, de 1?=1 ponto, passou para 10?=1 ponto.... Sem comentários... Tudo no banco, era, para mim, muito agradável, a partir de hoje já não penso assim. Dever-se-ia melhorar, não piorar..."
Transação fraudulenta no cartão de débito,"No dia 18/03/2021 foi feita uma transação no meu cartão de débito no valor de 600 EUR no site de jogos online Poker Stars. Nunca fui membro do site em toda a minha vida e desconheço completamente a origem dessa transação. Entrei em contato com o Suporte do Activo Bank para cancelar meu cartão e contestar tal transação e fui muito bem atendido. No entanto, o prazo de 6 meses informado pela equipa para averiguação do caso é um pouco surreal, ainda mais quando se trata de um valor significativo. Estou muito chateado pois até o presente momento nunca havia tido problemas com o Activo Bank, mas agora me questiono em relação à segurança do cartão. Foram 600 EUR tirados da minha conta em um estabelecimento onde nunca tive relação anterior. O banco poderia solicitar algum tipo de verificação por parte do dono da conta (email, sms) para efectivar a movimentação. Não quero mais problemas, peço somente seriedade, respeito com o dinheiro alheio e senso de urgência por parte da empresa para resolver a situação o quanto antes. Obrigado."
Tempo de espera inaceitável,"Dirigi-me pelas 11:00 ao balcão do Activo Bank no Norteshooping no dia 16/08/2019, os poucos funcionários disponíveis são absorvidos pelas tarefas de abertura de conta e processos de credito habitação, após uma hora de espera desisti, o motivo da minha deslocação prende-se com um email a alertar para a necessidade de rever assinaturas em inglês (sim porque somos todos obrigados a saber inglês) que me foi enviado dia 01 de Julho, no dia 06 de Agosto o funcionário respondeu ao meu email alertando que é necessário a presença num balcão para uma validação que nem ele sabe explicar bem.Hoje na fila perguntei a um funcionário do banco informalmente que me respondeu que terá ficado a faltar algum documento, na data de abertura entreguei toda a documentação necessária e que me foi pedida ou seja se está alguém em falta foi a entidade bancaria ao não alertar para alguma falta. Sou de Santo Tirso(23km do Porto) e não tenho possibilidades de estar permanentemente a me deslocar para uma agência no Porto para tratar de burocracias, num banco aonde é suposto se resolver as coisas remotamente e com a menor iteração humana possível."
Campanha Janeiro 2017,"Boa tarde Escrevo esta reclamação depois de abrir conta há 3 anos relativamente a uma campanha de adesão em que o cliente recebería um leitor de cartões. Até hoje ainda nada me chegou. Aguardo o vosso feedback, Obrigado"
Recusa abertura de conta por não assinar dados errados,"Boa tarde. No início do mês de Agosto dirigi-me à agência de Braga com o objetivo de abrir uma conta pessoal e outra em conjunto com a minha mulher. O processo de abertura da minha conta correu com normalidade mas o mesmo não posso dizer da conta partilhada. O colega que estava a abrir a conta digitou o email errado da minha mulher( acontece!) que prontamente indicou que estava errado e não assinaria o documento de abertura se os dados não fossem corrigidos. Na impossibilidade de alterar o email no momento foi preenchido um pedido de alteração para a central alterar. Uma semana depois ligaram a informar que já estava alterado informaticamente mas não seria possível alterar o documento de abertura. Caso aceitasse assinar tudo bem, caso contrário poderiam fechar a conta (afinal não foi assinado o contrato de abertura...!) e voltariam a abrir direito Informei de imediato que não iria ser assinado o documento com o email errado mesmo que informaticamente já o estivesse. Ainda passei na agência para dizer que não iria ser assinado o documento mas teria que passar lá com a minha mulher porque ela era a primeira titular. Esta semana passamos lá e pedimos para não insistirem a obrigar-nos a assinar enquanto o documento não estivesse correto e que por isso o melhor era fechar e abrir novamente. Foi chamado o supervisor da agência que foi muito arrogante para connosco e informou-nos que se não assinasse também não iriam abrir a conta para nós. Rejeitava-nos como clientes. Perante tamanha má fé e arrogância restou-me levantar o dinheiro da minha conta pessoal, fechar a mesma e escrever no livro de reclamações o sucedido. Não quero nenhuma relação com este banco que mostrou estar-se nas tintas para o cliente. Eu tenho cuidado com o que assino e se um dado pessoal estava errado, é dever do banco corrigir o documento para eu o assinar. Fiz ainda queixa do sucedido via apoio cliente e seguirá outras queixas. Por não quererem perder tempo a fechar e abrir uma conta (ou a editar o documento!) acabaram por perder dois clientes e possivelmente outros pois não recomendarei este banco a nenhum familiar ou amigo. Seguirá ainda novas exposições do sucedido para outras entidades competentes."
Atualização de morada,"Sobre a atualização da minha morada. Já tentei diversas vezes e por meios diferentes que a minha morada fosse atualizada e não aconteceu ainda. Já fui ao quiosque do Activo e alterei com um atendente. Também já alterei pela internet pelo menu da minha conta online. Sempre fala que foi alterado, mas quando vou tirar um extrato ou algo parecido vem com a minha morada antiga. Já estou começando a ter problemas com isso. Tive que comprovar que essa conta bancária está no meu nome e quando olharam para a morada disseram que não estava certa. Lógico né. Não se atualiza no sistema. Podem verificar"
Desaparecimento de dinheiro da minha conta,"Desde o mês de Novembro que tenho reparado falta de dinheiro na minha conta, aparece um valor no saldo disponível e outro no contabilístico, depois desaparecem 2?, 1?... liguei para saber o que se passa e me disseram que no dia seguinte ía ver para onde foi o dinheiro nos movimentos da conta, só que não aparece para onde foi o dinheiro porque eu não mexi no dinheiro. Ainda hoje desapareceu 2? da minha conta. Já vi que vou ser obrigada a mudar de banco."
"Deve-me 247,43 euros","Venho por este meio manifestar o meu desagrado e exigir a devolução total do valor cobrado por 2 cheques internacionais dos quais um deles nem sequer chegou ás minhas mãos. O segundo cheque foi rejeitado pelo banco do depositante (Consulado Geral de Portugal em Londres)  por este não ter referências ao meu número de conta. Tive de me deslocar pessoalmente a Londres para resolver este assunto pessoalmente perdendo mais tempo e mais dinheiro. Dei provas ao ActivoBank do único cheque que recebi com a notificação do consulado a explicar o porquê de este ter sido rejeitado e as provas da cobrança dos dois cheques. O ActivoBank tem que devolver o valor total de 247,43 Euros na minha conta. Quando um cliente deve algo ao banco ele fica logo sem casa, carro, etc, mas quando acontece o oposto eles ficam impunes, eu já me queixei repetidas vezes ao ActivoBank, e até hoje não obtive nem pedido de desculpas, nem a devolução deste dinheiro nem qualquer outro tipo de resposta, é VERGONHOSO!!!"
Notas retidas no depósito,"Boa noite Ontem (30/07) abri uma conta no  Porto e realizei três depositos, ao realizar o terceiro valor de 590 euros ficou retido do terminal. Preciso pagar meu aluguel de arrendamento e meu tratamento de saúde na data de 31 de julho visto que possuo prazos corretos a seguir com o risco de ser expulsa de onde eu vivo e de dificultar o meu tratamento de saúde. O fato ocorreu dentro da agência e as atendentes disseram que não era de responsabilidade delas, e sim da empresa que faz a gestão do dinheiro. Fiz contato com a SIBS ontem a noite e a mesma me informou que quem deve resolver esse assunto é o ActivoBank. Este problema é muito sério devido ao alto valor e minha necessidade imediata para a utilização. Caso não seja resolvido hoje vou levar esse assunto a tribunal por danos morais e por todos os prejuízos que o activo bank pode me causar. Fico aguardando contato."
Devolução paypal,"Exmos, Foi-me feito uma devolução através do Paypal no valor de 59,98? no dia 12 de Junho de 2019, no entanto ainda não recebi esse valor na minha conta. Já contatei varias vezes o banco via telefone e e-mail e ninguém sabe onde está o dinheiro. A ultima explicação que me foi dada foi que a situação encontra-se para analise pela Rede Visa no dia 25/09/2019. Agradeço que me resolvam esta situação o mais rápido possível. Já estou à vários meses à espera do dinheiro. Obrigado"
Seguros na contratação de crédito,"Subscrevi um crédito pessoal com seguro de vida e de protecção de pagamentos em caso de desemprego, sendo que foi por minha iniciativa e nem vem refletido no contrato a obrigação de contratação. Ainda assim, na altura estava a trabalhar no estrangeiro e achei adequado fazê-lo. Após voltar, tentei re-negociar os seguros, pois os valores são desporporcionais tendo em conta por exemplo o que pago de seguro de vida do crédito habitação. Foi-me recusada essa re-negociação bem como me foi informado que não poderia terminar os seguros, que teria de os manter até final do contrato."
Utilização indevida de saldo,"Venho por este meio demonstrar o meu desagrado. Hoje durante o período da noite fui jantar com a minha namorada e qual o meu espanto quando verifico que o meu cartão não funciona. Como achei estranho fui a mais 4 multibancos ( inclusive do Millennium bcp ) e em nenhum deles me permitiu fazer um levantamento. Consegui verificar que desapareceram cerca de 185? da minha conta. Fizeram me passar figuras num restaurante, tive de pedir dinheiro emprestado para conseguir colocar gasolina para poder voltar para casa. e ainda me desaparece dinheiro da conta. Tentei auxilio através da linha de apoio ao qual me foi recusada por ser cliente activo bank e não Millennium. Em 12 anos que tenho conta bancaria nunca me senti tão enxovalhado. Não gosto de brinquem com o meu dinheiro, muito menos que não me permitam utilizar o que é meu, seja ele 1? ,100? ou 1000?. Pretendo explicações urgentes e disponibilização dos dinheiro que me foi retirado do valor disponível."
Retirada sem autorização de 500 euros!,"No dia 29/04 efetuei uma compra no valor de 500.13 euros na empresa NORAUTO através da aplicação MBWay com geração de cartão virtual. No dia 03/05 verifiquei o saldo da minha conta e constava trezentos e poucos euros. No dia 04/05 compareci na Dechatlon para adquirir alguns produtos quando para minha surpresa, no momento do pagamento, a transacção não foi autorizada. Ao entrar em contacto com o atendimento telefônico do banco, a preposta da empresa disse que constavam dois pagamentos de 500.13 cada e que, caso fosse verificado algum erro somente no próximo dia útil o erro seria processado e o acerto realizado. Ocorre que tenho pagamentos para serem realizados na segunda feira, estou passando vergonha nos estabelecimentos por ter o cartão não autorizado e todos os meus planos para o final de semana foram cancelados graças a cobrança duplicada e a retirada SEM AUTORIZAÇÃO DE 500 EUROS DA MINHA CONTA. Exijo a devolução imediata do valor!!"
